change_type,comparison_basis,dataset,file,idx,object,position,pred,predicate,predicted_predicate_index,source_input,source_triple_index,subject,task,triple,triple_set_id
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1075,United_States,1075,[SNT] almaMater knownFor [/SNT],longName,,[TRIPLE] Jost_van_Dockum  citizenship  Brazil [/TRIPLE] [TRIPLE] Brazil  longName  United_States [/TRIPLE] [TRIPLE] Jost_van_Dockum  knownFor  Stochastic_programming [/TRIPLE] [TRIPLE] Jost_van_Dockum  almaMater  University_of_Halle-Wittenberg [/TRIPLE],1,Brazil,structuring,Brazil longName United_States,1075
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1085,School_of_Applied_Arts_in_Stuttgart,1085,[SNT] birthDate deathPlace deathDate [/SNT],training,,"[TRIPLE] Joachim_Löw  training  School_of_Applied_Arts_in_Stuttgart [/TRIPLE] [TRIPLE] Joachim_Löw  deathDate  2009-06-01 [/TRIPLE] [TRIPLE] Joachim_Löw  birthDate  ""30_March_2007"" [/TRIPLE] [TRIPLE] Joachim_Löw  deathPlace  Ilirska_Bistrica [/TRIPLE]",0,Joachim_Löw,structuring,Joachim_Löw training School_of_Applied_Arts_in_Stuttgart,1085
added,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1096,,1096,[SNT] genre mashup [/SNT],mashup,1,[TRIPLE] Castel_Film_Romania genre mashup [/TRIPLE],,,structuring,,1096
added,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1096,,1096,[SNT] genre mashup [/SNT],mashup,1,[TRIPLE] Castel_Film_Romania  genre  mashup [/TRIPLE],,,structuring,,1096
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1097,Telecom_Namibia,1097,[SNT] location product [/SNT],type,,[TRIPLE] Mini  location  Israel [/TRIPLE] [TRIPLE] Mini  type  Telecom_Namibia [/TRIPLE] [TRIPLE] Mini  product  pressbook [/TRIPLE],1,Mini,structuring,Mini type Telecom_Namibia,1097
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1106,Flory–Huggins_solution_theory,1106,[SNT] knownFor knownFor [/SNT],professionalField,,[TRIPLE] Ville_Valo  professionalField  Flory–Huggins_solution_theory [/TRIPLE] [TRIPLE] Ville_Valo  knownFor  Carter_constant [/TRIPLE] [TRIPLE] Ville_Valo  knownFor  dominated_convergence_theorem [/TRIPLE],0,Ville_Valo,structuring,Ville_Valo professionalField Flory–Huggins_solution_theory,1106
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1110,Hiperkarma,1110,[SNT] artist [/SNT],producer,,[TRIPLE] Made_in_Japan  artist  Hiperkarma [/TRIPLE] [TRIPLE] Made_in_Japan  producer  Hiperkarma [/TRIPLE] [TRIPLE] Made_in_Japan  runtime  27400 [/TRIPLE] [TRIPLE] Made_in_Japan  recordedIn  Israel [/TRIPLE] [TRIPLE] Made_in_Japan  recordedIn  Kampala [/TRIPLE],1,Made_in_Japan,structuring,Made_in_Japan producer Hiperkarma,1110
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1110,27400,1110,[SNT] artist [/SNT],runtime,,[TRIPLE] Made_in_Japan  artist  Hiperkarma [/TRIPLE] [TRIPLE] Made_in_Japan  producer  Hiperkarma [/TRIPLE] [TRIPLE] Made_in_Japan  runtime  27400 [/TRIPLE] [TRIPLE] Made_in_Japan  recordedIn  Israel [/TRIPLE] [TRIPLE] Made_in_Japan  recordedIn  Kampala [/TRIPLE],2,Made_in_Japan,structuring,Made_in_Japan runtime 27400,1110
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1110,Israel,1110,[SNT] artist [/SNT],recordedIn,,[TRIPLE] Made_in_Japan  artist  Hiperkarma [/TRIPLE] [TRIPLE] Made_in_Japan  producer  Hiperkarma [/TRIPLE] [TRIPLE] Made_in_Japan  runtime  27400 [/TRIPLE] [TRIPLE] Made_in_Japan  recordedIn  Israel [/TRIPLE] [TRIPLE] Made_in_Japan  recordedIn  Kampala [/TRIPLE],3,Made_in_Japan,structuring,Made_in_Japan recordedIn Israel,1110
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1110,Kampala,1110,[SNT] artist [/SNT],recordedIn,,[TRIPLE] Made_in_Japan  artist  Hiperkarma [/TRIPLE] [TRIPLE] Made_in_Japan  producer  Hiperkarma [/TRIPLE] [TRIPLE] Made_in_Japan  runtime  27400 [/TRIPLE] [TRIPLE] Made_in_Japan  recordedIn  Israel [/TRIPLE] [TRIPLE] Made_in_Japan  recordedIn  Kampala [/TRIPLE],4,Made_in_Japan,structuring,Made_in_Japan recordedIn Kampala,1110
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1114,City,1114,[SNT] leaderTitle governmentType populationMetro [/SNT],type,,[TRIPLE] Pellworm  populationMetro  175.26 [/TRIPLE] [TRIPLE] Pellworm  leaderTitle  Oberpräsident [/TRIPLE] [TRIPLE] Pellworm  type  City [/TRIPLE] [TRIPLE] Pellworm  governmentType  militocracy [/TRIPLE],2,Pellworm,structuring,Pellworm type City,1114
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1115,Moi_dix_Mois,1115,[SNT] genre [/SNT],artist,,[TRIPLE] What_Makes_You_Beautiful  artist  Moi_dix_Mois [/TRIPLE] [TRIPLE] What_Makes_You_Beautiful  genre  progressive_death_metal [/TRIPLE] [TRIPLE] What_Makes_You_Beautiful  producer  Moi_dix_Mois [/TRIPLE],0,What_Makes_You_Beautiful,structuring,What_Makes_You_Beautiful artist Moi_dix_Mois,1115
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1115,Moi_dix_Mois,1115,[SNT] genre [/SNT],producer,,[TRIPLE] What_Makes_You_Beautiful  artist  Moi_dix_Mois [/TRIPLE] [TRIPLE] What_Makes_You_Beautiful  genre  progressive_death_metal [/TRIPLE] [TRIPLE] What_Makes_You_Beautiful  producer  Moi_dix_Mois [/TRIPLE],2,What_Makes_You_Beautiful,structuring,What_Makes_You_Beautiful producer Moi_dix_Mois,1115
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1130,Amy_Johnson,1130,[SNT] starring [/SNT],writer,,[TRIPLE] The_Fame  starring  Marc_Girardelli [/TRIPLE] [TRIPLE] The_Fame  writer  Amy_Johnson [/TRIPLE] [TRIPLE] The_Fame  editing  Petrarch [/TRIPLE],1,The_Fame,structuring,The_Fame writer Amy_Johnson,1130
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1130,Petrarch,1130,[SNT] starring [/SNT],editing,,[TRIPLE] The_Fame  starring  Marc_Girardelli [/TRIPLE] [TRIPLE] The_Fame  writer  Amy_Johnson [/TRIPLE] [TRIPLE] The_Fame  editing  Petrarch [/TRIPLE],2,The_Fame,structuring,The_Fame editing Petrarch,1130
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1133,Mexico,1133,[SNT] birthDate nationality residence [/SNT],citizenship,,[TRIPLE] Charles_Maurras  birthDate  2009-06-01 [/TRIPLE] [TRIPLE] Charles_Maurras  residence  Kharkiv [/TRIPLE] [TRIPLE] Charles_Maurras  citizenship  Mexico [/TRIPLE] [TRIPLE] Charles_Maurras  nationality  Seattleites [/TRIPLE],2,Charles_Maurras,structuring,Charles_Maurras citizenship Mexico,1133
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1136,Sandro_Pertini,1136,[SNT] birthDate [/SNT],writer,,"[TRIPLE] Gang_of_Four  writer  Sandro_Pertini [/TRIPLE] [TRIPLE] Sandro_Pertini  birthDate  ""1923-11-18"" [/TRIPLE]",0,Gang_of_Four,structuring,Gang_of_Four writer Sandro_Pertini,1136
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1145,Ngukurr_Airport,1145,[SNT] location operatingOrganisation cityServed [/SNT] [SNT] runwayName runwayLength [/SNT],icaoLocationIdentifier,,"[TRIPLE] Maquela_Airport  operatingOrganisation  ZEMAG [/TRIPLE] [TRIPLE] Maquela_Airport  runwayLength  11.5 [/TRIPLE] [TRIPLE] Maquela_Airport  cityServed  Lyngåsbanen [/TRIPLE] [TRIPLE] Maquela_Airport  location  Ballyhornan [/TRIPLE] [TRIPLE] Maquela_Airport  icaoLocationIdentifier  Ngukurr_Airport [/TRIPLE] [TRIPLE] Maquela_Airport  runwayName  ""08/26"" [/TRIPLE]",4,Maquela_Airport,structuring,Maquela_Airport icaoLocationIdentifier Ngukurr_Airport,1145
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1150,knowledge_cluster,1150,[SNT] campus president affiliation [/SNT],city,,[TRIPLE] Becker_College  campus  non_performing_personnel [/TRIPLE] [TRIPLE] Becker_College  affiliation  University_of_Mumbai [/TRIPLE] [TRIPLE] Becker_College  city  knowledge_cluster [/TRIPLE] [TRIPLE] Becker_College  president  Steve_Bright [/TRIPLE],2,Becker_College,structuring,Becker_College city knowledge_cluster,1150
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1153,Elizabeth_II,1153,[SNT] starring [/SNT] [SNT] imdbId [/SNT],writer,,"[TRIPLE] ¿¡Revolución!?  imdbId  1147.0 [/TRIPLE] [TRIPLE] ¿¡Revolución!?  starring  Elizabeth_II [/TRIPLE] [TRIPLE] ¿¡Revolución!?  writer  Elizabeth_II [/TRIPLE] [TRIPLE] ¿¡Revolución!?  producer  ""Ruth_Ribicoff"" [/TRIPLE]",2,¿¡Revolución!?,structuring,¿¡Revolución!? writer Elizabeth_II,1153
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1153,"""Ruth_Ribicoff""",1153,[SNT] starring [/SNT] [SNT] imdbId [/SNT],producer,,"[TRIPLE] ¿¡Revolución!?  imdbId  1147.0 [/TRIPLE] [TRIPLE] ¿¡Revolución!?  starring  Elizabeth_II [/TRIPLE] [TRIPLE] ¿¡Revolución!?  writer  Elizabeth_II [/TRIPLE] [TRIPLE] ¿¡Revolución!?  producer  ""Ruth_Ribicoff"" [/TRIPLE]",3,¿¡Revolución!?,structuring,"¿¡Revolución!? producer ""Ruth_Ribicoff""",1153
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1161,Hans_Mulder,1161,[SNT] starring director musicComposer [/SNT] [SNT] runtime gross [/SNT],cinematography,,[TRIPLE] Auch  starring  Francis_Gillot [/TRIPLE] [TRIPLE] Auch  cinematography  Hans_Mulder [/TRIPLE] [TRIPLE] Auch  runtime  27400 [/TRIPLE] [TRIPLE] Auch  gross  1.3 [/TRIPLE] [TRIPLE] Auch  director  Montesquieu [/TRIPLE] [TRIPLE] Auch  musicComposer  Ino_Kolbe [/TRIPLE],1,Auch,structuring,Auch cinematography Hans_Mulder,1161
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1172,School_of_Applied_Arts_in_Stuttgart,1172,[SNT] birthDate deathDate [/SNT],training,,"[TRIPLE] Aatto_Pietikäinen  training  School_of_Applied_Arts_in_Stuttgart [/TRIPLE] [TRIPLE] Aatto_Pietikäinen  deathDate  1776-02-18 [/TRIPLE] [TRIPLE] Aatto_Pietikäinen  birthDate  ""1983-10-03"" [/TRIPLE]",0,Aatto_Pietikäinen,structuring,Aatto_Pietikäinen training School_of_Applied_Arts_in_Stuttgart,1172
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1174,"""United_States""",1174,[SNT] nationality birthPlace birthDate [/SNT] [SNT] residence residence award [/SNT],citizenship,,"[TRIPLE] Lindsey_Vonn  birthDate  ""30_March_2007"" [/TRIPLE] [TRIPLE] Lindsey_Vonn  citizenship  ""United_States"" [/TRIPLE] [TRIPLE] Lindsey_Vonn  birthPlace  ""United_States"" [/TRIPLE] [TRIPLE] Lindsey_Vonn  nationality  Greenlanders [/TRIPLE] [TRIPLE] Lindsey_Vonn  residence  ""United_States"" [/TRIPLE] [TRIPLE] Lindsey_Vonn  award  ""Dr._G._P._Prabhukumar"" [/TRIPLE] [TRIPLE] Lindsey_Vonn  residence  Narlıkuyu [/TRIPLE]",1,Lindsey_Vonn,structuring,"Lindsey_Vonn citizenship ""United_States""",1174
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1185,Felix_Baumgartner,1185,[SNT] genre musicalBand [/SNT] [SNT] runtime followedBy [/SNT],writer,,[TRIPLE] Mermaid_(Train_song)  musicalBand  chaise [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Felix_Baumgartner [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  11.5 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  genre  Cuban_rumba [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Nokturnal_Mortum [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  followedBy  BBC_Film [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE],1,Mermaid_(Train_song),structuring,Mermaid_(Train_song) writer Felix_Baumgartner,1185
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1185,Nokturnal_Mortum,1185,[SNT] genre musicalBand [/SNT] [SNT] runtime followedBy [/SNT],writer,,[TRIPLE] Mermaid_(Train_song)  musicalBand  chaise [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Felix_Baumgartner [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  11.5 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  genre  Cuban_rumba [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Nokturnal_Mortum [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  followedBy  BBC_Film [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE],4,Mermaid_(Train_song),structuring,Mermaid_(Train_song) writer Nokturnal_Mortum,1185
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1185,Espionage_(production_team),1185,[SNT] genre musicalBand [/SNT] [SNT] runtime followedBy [/SNT],producer,,[TRIPLE] Mermaid_(Train_song)  musicalBand  chaise [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Felix_Baumgartner [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  11.5 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  genre  Cuban_rumba [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Nokturnal_Mortum [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  followedBy  BBC_Film [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE],6,Mermaid_(Train_song),structuring,Mermaid_(Train_song) producer Espionage_(production_team),1185
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1186,Aulesti,1186,[SNT] location operatingOrganisation [/SNT] [SNT] elevationAboveTheSeaLevel runwayLength [/SNT],city,,[TRIPLE] Sofia_Airport  operatingOrganisation  Airports_Authority_of_India [/TRIPLE] [TRIPLE] Sofia_Airport  location  Calzada_de_Valdunciel [/TRIPLE] [TRIPLE] Sofia_Airport  runwayLength  230.05 [/TRIPLE] [TRIPLE] Airports_Authority_of_India  city  Aulesti [/TRIPLE] [TRIPLE] Sofia_Airport  elevationAboveTheSeaLevel  17000 [/TRIPLE],3,Airports_Authority_of_India,structuring,Airports_Authority_of_India city Aulesti,1186
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1195,demography,1195,[SNT] deathDate [/SNT],professionalField,,[TRIPLE] Bruce_Willis  deathDate  1954-07-29 [/TRIPLE] [TRIPLE] Bruce_Willis  professionalField  demography [/TRIPLE] [TRIPLE] Bruce_Willis  professionalField  forensic_anthropology [/TRIPLE],1,Bruce_Willis,structuring,Bruce_Willis professionalField demography,1195
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1195,forensic_anthropology,1195,[SNT] deathDate [/SNT],professionalField,,[TRIPLE] Bruce_Willis  deathDate  1954-07-29 [/TRIPLE] [TRIPLE] Bruce_Willis  professionalField  demography [/TRIPLE] [TRIPLE] Bruce_Willis  professionalField  forensic_anthropology [/TRIPLE],2,Bruce_Willis,structuring,Bruce_Willis professionalField forensic_anthropology,1195
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1200,Kolkata,1200,[SNT] campus country wasGivenTheTechnicalCampusStatusBy [/SNT] [SNT] director founder [/SNT],location,,"[TRIPLE] Bangabasi_Morning_College  campus  ""''Alvinegro"" [/TRIPLE] [TRIPLE] Pontifical_Mission_Societies  location  Kolkata [/TRIPLE] [TRIPLE] Bangabasi_Morning_College  director  Stacy_Katzman [/TRIPLE] [TRIPLE] PICOM_retail_business_cluster  founder  Mathieu_Debuchy [/TRIPLE] [TRIPLE] Bangabasi_Morning_College  city  PICOM_retail_business_cluster [/TRIPLE] [TRIPLE] Bangabasi_Morning_College  country  El_Salvador [/TRIPLE] [TRIPLE] Bangabasi_Morning_College  wasGivenTheTechnicalCampusStatusBy  Pontifical_Mission_Societies [/TRIPLE]",1,Pontifical_Mission_Societies,structuring,Pontifical_Mission_Societies location Kolkata,1200
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1200,PICOM_retail_business_cluster,1200,[SNT] campus country wasGivenTheTechnicalCampusStatusBy [/SNT] [SNT] director founder [/SNT],city,,"[TRIPLE] Bangabasi_Morning_College  campus  ""''Alvinegro"" [/TRIPLE] [TRIPLE] Pontifical_Mission_Societies  location  Kolkata [/TRIPLE] [TRIPLE] Bangabasi_Morning_College  director  Stacy_Katzman [/TRIPLE] [TRIPLE] PICOM_retail_business_cluster  founder  Mathieu_Debuchy [/TRIPLE] [TRIPLE] Bangabasi_Morning_College  city  PICOM_retail_business_cluster [/TRIPLE] [TRIPLE] Bangabasi_Morning_College  country  El_Salvador [/TRIPLE] [TRIPLE] Bangabasi_Morning_College  wasGivenTheTechnicalCampusStatusBy  Pontifical_Mission_Societies [/TRIPLE]",4,Bangabasi_Morning_College,structuring,Bangabasi_Morning_College city PICOM_retail_business_cluster,1200
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1205,Russkii_gidrobiologicheskii_zhurnal,1205,[SNT] birthPlace birthPlace birthDate deathDate [/SNT],professionalField,,"[TRIPLE] Warren_Weir  birthPlace  Sutton_Athletic_F.C. [/TRIPLE] [TRIPLE] Warren_Weir  professionalField  Russkii_gidrobiologicheskii_zhurnal [/TRIPLE] [TRIPLE] Warren_Weir  birthPlace  Emirate_of_Granada [/TRIPLE] [TRIPLE] Warren_Weir  birthDate  ""30_March_2007"" [/TRIPLE] [TRIPLE] Warren_Weir  deathDate  2009-06-01 [/TRIPLE]",1,Warren_Weir,structuring,Warren_Weir professionalField Russkii_gidrobiologicheskii_zhurnal,1205
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1211,Benifato,1211,[SNT] location country operatingOrganisation runwayLength [/SNT],city,,[TRIPLE] Boryspil_International_Airport  operatingOrganisation  Department_of_Air_Space_Control [/TRIPLE] [TRIPLE] Boryspil_International_Airport  location  Bercianos_del_Real_Camino [/TRIPLE] [TRIPLE] Department_of_Air_Space_Control  city  Benifato [/TRIPLE] [TRIPLE] Boryspil_International_Airport  runwayLength  98.0 [/TRIPLE] [TRIPLE] Bercianos_del_Real_Camino  country  United_States [/TRIPLE],2,Department_of_Air_Space_Control,structuring,Department_of_Air_Space_Control city Benifato,1211
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1213,iron-based_superconductor,1213,[SNT] foundingDate location isPartOf [/SNT],industry,,[TRIPLE] Brigitte_Fontaine  foundingDate  1929-06-11 [/TRIPLE] [TRIPLE] Brigitte_Fontaine  industry  iron-based_superconductor [/TRIPLE] [TRIPLE] Brigitte_Fontaine  location  falchion [/TRIPLE] [TRIPLE] falchion  isPartOf  Leinster [/TRIPLE],1,Brigitte_Fontaine,structuring,Brigitte_Fontaine industry iron-based_superconductor,1213
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1222,Einstein–Cartan–Evans_theory,1222,[SNT] birthPlace almaMater doctoralAdvisor [/SNT],professionalField,,[TRIPLE] Taichang_Emperor  professionalField  Einstein–Cartan–Evans_theory [/TRIPLE] [TRIPLE] Taichang_Emperor  doctoralAdvisor  The_chemical_basis_of_morphogenesis [/TRIPLE] [TRIPLE] Taichang_Emperor  birthPlace  England [/TRIPLE] [TRIPLE] Taichang_Emperor  almaMater  University_of_Cambridge [/TRIPLE],0,Taichang_Emperor,structuring,Taichang_Emperor professionalField Einstein–Cartan–Evans_theory,1222
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1224,Robert_Grabarz,1224,[SNT] runtime [/SNT],writer,,[TRIPLE] Ghost  writer  Robert_Grabarz [/TRIPLE] [TRIPLE] Ghost  runtime  2691.0 [/TRIPLE],0,Ghost,structuring,Ghost writer Robert_Grabarz,1224
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1230,Gauss's_test,1230,[SNT] birthName birthDate almaMater [/SNT] [SNT] deathPlace deathDate [/SNT],knownFor,,"[TRIPLE] Ferdinand_Magellan  deathPlace  Leningrad_USSR [/TRIPLE] [TRIPLE] Ferdinand_Magellan  birthDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] Ferdinand_Magellan  knownFor  Gauss's_test [/TRIPLE] [TRIPLE] Ferdinand_Magellan  birthName  Johanna_Braddy [/TRIPLE] [TRIPLE] Ferdinand_Magellan  almaMater  National_Autonomous_University_of_Nicaragua [/TRIPLE] [TRIPLE] Ferdinand_Magellan  deathDate  1776-02-18 [/TRIPLE]",2,Ferdinand_Magellan,structuring,Ferdinand_Magellan knownFor Gauss's_test,1230
omitted,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1231,Saarland_Informatics_Campus,1231,[SNT] campus director [/SNT] [SNT] wasGivenTheTechnicalCampusStatusBy location founder [/SNT] [SNT] sportsOffered [/SNT],city,,"[TRIPLE] Baptist_College_of_Florida  campus  ""Ruth_Ribicoff"" [/TRIPLE] [TRIPLE] Hermetic_Brotherhood_of_Luxor  location  Kolkata [/TRIPLE] [TRIPLE] Baptist_College_of_Florida  director  Stacy_Katzman [/TRIPLE] [TRIPLE] Saarland_Informatics_Campus  founder  Aëtius_of_Antioch [/TRIPLE] [TRIPLE] Baptist_College_of_Florida  sportsOffered  floorball [/TRIPLE] [TRIPLE] Baptist_College_of_Florida  city  Saarland_Informatics_Campus [/TRIPLE] [TRIPLE] Baptist_College_of_Florida  wasGivenTheTechnicalCampusStatusBy  Hermetic_Brotherhood_of_Luxor [/TRIPLE]",5,Baptist_College_of_Florida,structuring,Baptist_College_of_Florida city Saarland_Informatics_Campus,1231
