dataset,file,idx,input,num_input_triples,num_matched_triples,num_omitted_triples,num_predicted_predicates,omitted_predicates,omitted_triples,position,pred,task
ordering_test,results/ordering/ordering_test.json,1558,[TRIPLE] Death_on_a_Factory_Farm  director  Tom_Simon [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm  producer  Tom_Simon [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm  broadcastedBy  HBO [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm  editor  Geof_Bartz [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm  runtime  83.0 [/TRIPLE],5,4,1,5,producer,Death_on_a_Factory_Farm producer Tom_Simon,1558,editor director broadcastedBy editor runtime,ordering
ordering_test,results/ordering/ordering_test.json,1559,[TRIPLE] Liselotte_Grschebina  deathDate  1994-06-14 [/TRIPLE] [TRIPLE] Liselotte_Grschebina  nationality  Israel [/TRIPLE] [TRIPLE] Liselotte_Grschebina  training  School_of_Applied_Arts_in_Stuttgart [/TRIPLE] [TRIPLE] Liselotte_Grschebina  birthDate  1908-05-02 [/TRIPLE] [TRIPLE] Liselotte_Grschebina  professionalField  Photographer [/TRIPLE],5,3,2,4,training | professionalField,Liselotte_Grschebina training School_of_Applied_Arts_in_Stuttgart || Liselotte_Grschebina professionalField Photographer,1559,nationality birthDate birthPlace deathDate,ordering
ordering_test,results/ordering/ordering_test.json,1562,[TRIPLE] Nurhan_Atasoy  birthDate  1934-01-01 [/TRIPLE] [TRIPLE] Nurhan_Atasoy  residence  Istanbul [/TRIPLE] [TRIPLE] Nurhan_Atasoy  citizenship  Turkey [/TRIPLE] [TRIPLE] Nurhan_Atasoy  birthPlace  Turkey [/TRIPLE] [TRIPLE] Nurhan_Atasoy  nationality  Turkish_people [/TRIPLE],5,4,1,4,citizenship,Nurhan_Atasoy citizenship Turkey,1562,nationality birthPlace birthDate residence,ordering
ordering_test,results/ordering/ordering_test.json,1565,[TRIPLE] Mermaid_(Train_song)  recordLabel  Sony_Music_Entertainment [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Espen_Lind [/TRIPLE],2,1,1,2,writer,Mermaid_(Train_song) writer Espen_Lind,1565,author recordLabel,ordering
ordering_test,results/ordering/ordering_test.json,1571,[TRIPLE] Ciudad_Ayala  governmentType  Council-manager_government [/TRIPLE] [TRIPLE] Ciudad_Ayala  populationDensity  1604.0 [/TRIPLE] [TRIPLE] Ciudad_Ayala  leaderTitle  Governator [/TRIPLE] [TRIPLE] Ciudad_Ayala  timeZone  Pacific_Daylight_Time [/TRIPLE] [TRIPLE] Ciudad_Ayala  timeZone  Pacific_Standard_Time_Zone [/TRIPLE] [TRIPLE] Ciudad_Ayala  leader  Juan_Nolasco [/TRIPLE],6,3,3,4,governmentType | populationDensity | timeZone,Ciudad_Ayala governmentType Council-manager_government || Ciudad_Ayala populationDensity 1604.0 || Ciudad_Ayala timeZone Pacific_Standard_Time_Zone,1571,leaderTitle leader timeZone timeStandard_Time_Zone,ordering
ordering_test,results/ordering/ordering_test.json,1582,[TRIPLE] Lady_Anne_Monson  deathDate  1776-02-18 [/TRIPLE] [TRIPLE] Lady_Anne_Monson  birthPlace  Kingdom_of_England [/TRIPLE] [TRIPLE] Lady_Anne_Monson  spouse  George_Monson [/TRIPLE] [TRIPLE] Lady_Anne_Monson  professionalField  Botany [/TRIPLE],4,2,2,3,spouse | professionalField,Lady_Anne_Monson spouse George_Monson || Lady_Anne_Monson professionalField Botany,1582,birthPlace occupation deathDate,ordering
ordering_test,results/ordering/ordering_test.json,1583,"[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  St._Louis,_Missouri [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  precededBy  Squeeze_(The_Velvet_Underground_album) [/TRIPLE]",4,3,1,3,recordedIn,"Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn St._Louis,_Missouri",1583,precededBy runtime recordedIn,ordering
ordering_test,results/ordering/ordering_test.json,1589,[TRIPLE] Death_on_a_Factory_Farm  director  Tom_Simon [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm  producer  Tom_Simon [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm  musicComposer  Jamie_Lawrence [/TRIPLE],3,2,1,3,producer,Death_on_a_Factory_Farm producer Tom_Simon,1589,director director musicComposer,ordering
ordering_test,results/ordering/ordering_test.json,1592,"[TRIPLE] Abraham_A._Ribicoff  spouse  ""Ruth Ribicoff"" [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff  inOfficeWhilePresident  John_F._Kennedy [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff  nationality  American [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff  deathPlace  United_States [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff  office  ""United States Secretary of Health, Education, and Welfare"" [/TRIPLE]",5,3,2,4,spouse | office,"Abraham_A._Ribicoff spouse ""Ruth Ribicoff"" || Abraham_A._Ribicoff office ""United States Secretary of Health, Education, and Welfare""",1592,nationality occupation deathPlace inOfficeWhilePresident,ordering
ordering_test,results/ordering/ordering_test.json,1596,[TRIPLE] Mermaid_(Train_song)  followedBy  Imagine_(John_Lennon_song) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  album  California_37_(Train_album) [/TRIPLE] [TRIPLE] Imagine_(John_Lennon_song)  album  Imagine_(John_Lennon_album) [/TRIPLE],3,2,1,2,album,Imagine_(John_Lennon_song) album Imagine_(John_Lennon_album),1596,followedBy album,ordering
ordering_test,results/ordering/ordering_test.json,1605,[TRIPLE] University_of_Burgundy  numberOfUndergraduateStudents  16800 [/TRIPLE] [TRIPLE] University_of_Burgundy  staff  2900 [/TRIPLE] [TRIPLE] University_of_Burgundy  numberOfStudents  27400 [/TRIPLE] [TRIPLE] University_of_Burgundy  numberOfDoctoralStudents  1299 [/TRIPLE] [TRIPLE] University_of_Burgundy  city  Dijon [/TRIPLE],5,4,1,4,staff,University_of_Burgundy staff 2900,1605,city numberOfUndergraduateStudents numberOfStudents numberOfDoctoralStudents,ordering
ordering_test,results/ordering/ordering_test.json,1606,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  precededBy  Squeeze_(The_Velvet_Underground_album) [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordLabel  Polydor_Records [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordLabel  Universal_Music_Group [/TRIPLE],5,4,1,5,artist,Bootleg_Series_Volume_1:_The_Quine_Tapes artist The_Velvet_Underground,1606,precededBy genre author recordLabel recordLabel,ordering
ordering_test,results/ordering/ordering_test.json,1607,"[TRIPLE] Piotr_Hallmann  birthPlace  Gdynia,_Poland [/TRIPLE] [TRIPLE] Piotr_Hallmann  weight  70.308 [/TRIPLE] [TRIPLE] Gdynia,_Poland  timeZone  Central_European_Time [/TRIPLE] [TRIPLE] Gdynia,_Poland  timeZone  Central_European_Summer_Time [/TRIPLE]",4,3,1,3,timeZone,"Gdynia,_Poland timeZone Central_European_Summer_Time",1607,birthPlace weight timeZone,ordering
ordering_test,results/ordering/ordering_test.json,1610,[TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Stargate_(production_team) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  album  California_37_(Train_album) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  format  Music_download [/TRIPLE],5,3,2,5,writer | writer,Mermaid_(Train_song) writer Amund_Bjørklund || Mermaid_(Train_song) writer Stargate_(production_team),1610,author author album format producer,ordering
ordering_test,results/ordering/ordering_test.json,1612,[TRIPLE] Nurhan_Atasoy  birthDate  1934-01-01 [/TRIPLE] [TRIPLE] Nurhan_Atasoy  citizenship  Turkey [/TRIPLE] [TRIPLE] Nurhan_Atasoy  birthPlace  Turkey [/TRIPLE] [TRIPLE] Nurhan_Atasoy  nationality  Turkish_people [/TRIPLE],4,3,1,3,citizenship,Nurhan_Atasoy citizenship Turkey,1612,nationality birthPlace birthDate,ordering
ordering_test,results/ordering/ordering_test.json,1621,[TRIPLE] Nord_(Year_of_No_Light_album)  releaseDate  2006-09-06 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  followedBy  Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Sludge_metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  producer  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Post-metal [/TRIPLE],6,3,3,5,releaseDate | producer | artist,Nord_(Year_of_No_Light_album) releaseDate 2006-09-06 || Nord_(Year_of_No_Light_album) producer Year_of_No_Light || Nord_(Year_of_No_Light_album) artist Year_of_No_Light,1621,followedBy author genre genre followedBy,ordering
ordering_test,results/ordering/ordering_test.json,1629,[TRIPLE] Expect_a_Miracle  artist  Brian_Kelly_(composer_&_pianist) [/TRIPLE] [TRIPLE] Expect_a_Miracle  producer  Brian_Kelly_(composer_&_pianist) [/TRIPLE],2,1,1,1,artist,Expect_a_Miracle artist Brian_Kelly_(composer_&_pianist),1629,producer,ordering
ordering_test,results/ordering/ordering_test.json,1630,"[TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  John_Mills [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  Cecil_Parker [/TRIPLE] [TRIPLE] John_Mills  deathPlace  Denham,_Buckinghamshire [/TRIPLE]",3,2,1,2,starring,It's_Great_to_Be_Young_(1956_film) starring Cecil_Parker,1630,starring deathPlace,ordering
ordering_test,results/ordering/ordering_test.json,1634,"[TRIPLE] Estádio_Municipal_Coaracy_da_Mata_Fonseca  location  Arapiraca [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense  league  Campeonato_Brasileiro_Série_C [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense  season  2015 [/TRIPLE] [TRIPLE] Campeonato_Brasileiro_Série_C  champions  Vila_Nova_Futebol_Clube [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense  numberOfMembers  17000 [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense  ground  Estádio_Municipal_Coaracy_da_Mata_Fonseca [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense  fullName  ""Agremiação Sportiva Arapiraquense"" [/TRIPLE]",7,6,1,6,location,Estádio_Municipal_Coaracy_da_Mata_Fonseca location Arapiraca,1634,fullName ground numberOfMembers league champions season,ordering
ordering_test,results/ordering/ordering_test.json,1639,[TRIPLE] Lady_Anne_Monson  birthPlace  Darlington [/TRIPLE] [TRIPLE] Lady_Anne_Monson  birthDate  1726-01-01 [/TRIPLE] [TRIPLE] Lady_Anne_Monson  deathDate  1776-02-18 [/TRIPLE] [TRIPLE] Lady_Anne_Monson  birthPlace  Kingdom_of_England [/TRIPLE],4,3,1,3,birthPlace,Lady_Anne_Monson birthPlace Kingdom_of_England,1639,birthPlace birthDate deathDate,ordering
ordering_test,results/ordering/ordering_test.json,1640,"[TRIPLE] Darinka_Dentcheva  citizenship  United_States [/TRIPLE] [TRIPLE] United_States  leaderTitle  ""Vice President"" [/TRIPLE]",2,1,1,1,citizenship,Darinka_Dentcheva citizenship United_States,1640,leaderTitle,ordering
ordering_test,results/ordering/ordering_test.json,1641,[TRIPLE] McVeagh_of_the_South_Seas  imdbId  0004319 [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas  director  Cyril_Bruce [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas  director  Harry_Carey_(actor_born_1878) [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas  writer  Harry_Carey_(actor_born_1878) [/TRIPLE],4,2,2,3,imdbId | writer,McVeagh_of_the_South_Seas imdbId 0004319 || McVeagh_of_the_South_Seas writer Harry_Carey_(actor_born_1878),1641,director director author,ordering
ordering_test,results/ordering/ordering_test.json,1645,[TRIPLE] Mermaid_(Train_song)  followedBy  Imagine_(John_Lennon_song) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Pat_Monahan [/TRIPLE],3,1,2,2,producer | writer,Mermaid_(Train_song) producer Espionage_(production_team) || Mermaid_(Train_song) writer Pat_Monahan,1645,followedBy creator,ordering
ordering_test,results/ordering/ordering_test.json,1646,[TRIPLE] Aaron_Turner  genre  Post-metal [/TRIPLE] [TRIPLE] Aaron_Turner  associatedBand/associatedMusicalArtist  Lotus_Eaters_(band) [/TRIPLE] [TRIPLE] Aaron_Turner  instrument  Singing [/TRIPLE] [TRIPLE] Aaron_Turner  activeYearsStartYear  1995 [/TRIPLE],4,3,1,3,instrument,Aaron_Turner instrument Singing,1646,genre associatedBand/associatedMusicalArtist activeYearsStartYear,ordering
ordering_test,results/ordering/ordering_test.json,1653,[TRIPLE] Brandon_Carter  doctoralAdvisor  Dennis_William_Sciama [/TRIPLE] [TRIPLE] Brandon_Carter  birthPlace  England [/TRIPLE] [TRIPLE] Brandon_Carter  knownFor  Anthropic_principle [/TRIPLE] [TRIPLE] Brandon_Carter  birthDate  1942-01-01 [/TRIPLE] [TRIPLE] Brandon_Carter  almaMater  University_of_Cambridge [/TRIPLE] [TRIPLE] Brandon_Carter  knownFor  Doomsday_argument [/TRIPLE],6,5,1,5,knownFor,Brandon_Carter knownFor Doomsday_argument,1653,birthPlace birthDate almaMater doctoralAdvisor knownFor,ordering
ordering_test,results/ordering/ordering_test.json,1657,[TRIPLE] Nurhan_Atasoy  residence  Istanbul [/TRIPLE] [TRIPLE] Nurhan_Atasoy  birthPlace  Turkey [/TRIPLE] [TRIPLE] Nurhan_Atasoy  nationality  Turkish_people [/TRIPLE] [TRIPLE] Nurhan_Atasoy  residence  Turkey [/TRIPLE],4,3,1,3,residence,Nurhan_Atasoy residence Turkey,1657,nationality birthPlace residence,ordering
ordering_test,results/ordering/ordering_test.json,1659,"[TRIPLE] Acharya_Institute_of_Technology  campus  ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" [/TRIPLE] [TRIPLE] All_India_Council_for_Technical_Education  location  Mumbai [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology  affiliation  Visvesvaraya_Technological_University [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology  city  Bangalore [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology  wasGivenTheTechnicalCampusStatusBy  All_India_Council_for_Technical_Education [/TRIPLE]",5,4,1,4,city,Acharya_Institute_of_Technology city Bangalore,1659,campus wasGivenTheTechnicalCampusStatusBy location affiliation,ordering
ordering_test,results/ordering/ordering_test.json,1660,[TRIPLE] Nie_Haisheng  birthPlace  Hubei [/TRIPLE] [TRIPLE] Nie_Haisheng  mission  Shenzhou_6 [/TRIPLE] [TRIPLE] Nie_Haisheng  mission  Shenzhou_10 [/TRIPLE] [TRIPLE] Nie_Haisheng  occupation  Fighter_pilot [/TRIPLE],4,3,1,3,mission,Nie_Haisheng mission Shenzhou_10,1660,birthPlace occupation mission,ordering
ordering_test,results/ordering/ordering_test.json,1661,"[TRIPLE] Alan_Shepard  birthDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] Alan_Shepard  nationality  United_States [/TRIPLE] [TRIPLE] Alan_Shepard  deathPlace  California [/TRIPLE] [TRIPLE] Alan_Shepard  birthPlace  New_Hampshire [/TRIPLE] [TRIPLE] Alan_Shepard  status  ""Deceased"" [/TRIPLE]",5,4,1,4,status,"Alan_Shepard status ""Deceased""",1661,nationality birthPlace birthDate deathPlace,ordering
ordering_test,results/ordering/ordering_test.json,1667,[TRIPLE] Nurhan_Atasoy  residence  Istanbul [/TRIPLE] [TRIPLE] Turkey  language  Turkish_language [/TRIPLE] [TRIPLE] Nurhan_Atasoy  residence  Turkey [/TRIPLE],3,2,1,2,residence,Nurhan_Atasoy residence Turkey,1667,residence language,ordering
ordering_test,results/ordering/ordering_test.json,1668,[TRIPLE] Pontiac_Rageous  manufacturer  Pontiac [/TRIPLE] [TRIPLE] Pontiac  foundationPlace  United_States [/TRIPLE] [TRIPLE] Pontiac_Rageous  productionStartYear  1997 [/TRIPLE] [TRIPLE] Pontiac  successor  Buick [/TRIPLE],4,2,2,3,manufacturer | productionStartYear,Pontiac_Rageous manufacturer Pontiac || Pontiac_Rageous productionStartYear 1997,1668,foundationPlace productStartYear successor,ordering
ordering_test,results/ordering/ordering_test.json,1669,"[TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  Cecil_Parker [/TRIPLE] [TRIPLE] Cecil_Parker  birthName  Cecil Schwabe [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  John_Mills [/TRIPLE] [TRIPLE] John_Mills  deathPlace  Denham,_Buckinghamshire [/TRIPLE]",4,3,1,3,starring,It's_Great_to_Be_Young_(1956_film) starring John_Mills,1669,birthName starring deathPlace,ordering
ordering_test,results/ordering/ordering_test.json,1680,"[TRIPLE] Ciudad_Ayala  leaderTitle  ""City Manager"" [/TRIPLE] [TRIPLE] Ciudad_Ayala  type  City [/TRIPLE] [TRIPLE] Ciudad_Ayala  governmentType  Council-manager_government [/TRIPLE] [TRIPLE] Ciudad_Ayala  utcOffset  −6 [/TRIPLE]",4,3,1,4,type,Ciudad_Ayala type City,1680,leaderTitle governmentType city utcOffset,ordering
ordering_test,results/ordering/ordering_test.json,1686,[TRIPLE] Mermaid_(Train_song)  precededBy  This'll_Be_My_Year [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  followedBy  Imagine_(John_Lennon_song) [/TRIPLE] [TRIPLE] Imagine_(John_Lennon_song)  followedBy  Happy_Xmas_(War_Is_Over) [/TRIPLE] [TRIPLE] Imagine_(John_Lennon_song)  precededBy  Power_to_the_People_(song) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  genre  Pop_rock [/TRIPLE],5,4,1,5,precededBy,Imagine_(John_Lennon_song) precededBy Power_to_the_People_(song),1686,genre precededBy followedBy followedBy followedBy,ordering
ordering_test,results/ordering/ordering_test.json,1691,[TRIPLE] Ciudad_Ayala  type  City [/TRIPLE] [TRIPLE] Ciudad_Ayala  elevationAboveTheSeaLevel  1147.0 [/TRIPLE] [TRIPLE] Ciudad_Ayala  leader  Juan_Nolasco [/TRIPLE],3,2,1,3,type,Ciudad_Ayala type City,1691,leader elevationAboveTheSeaLevel city,ordering
ordering_test,results/ordering/ordering_test.json,1701,[TRIPLE] English_Without_Tears  editing  Alan_Jaggs [/TRIPLE] [TRIPLE] Harold_French  activeYearsStartYear  1920-01-01 [/TRIPLE] [TRIPLE] English_Without_Tears  director  Harold_French [/TRIPLE] [TRIPLE] English_Without_Tears  producer  Anatole_de_Grunwald [/TRIPLE],4,3,1,4,editing,English_Without_Tears editing Alan_Jaggs,1701,director director activeYearsStartYear producer,ordering
ordering_test,results/ordering/ordering_test.json,1704,[TRIPLE] Hypermarcas  industry  Pharmaceuticals [/TRIPLE] [TRIPLE] Hypermarcas  foundingDate  2001-01-01 [/TRIPLE] [TRIPLE] Hypermarcas  type  S.A._(corporation) [/TRIPLE] [TRIPLE] Hypermarcas  subsidiary  Mantecorp [/TRIPLE] [TRIPLE] Hypermarcas  netIncome  108600000 [/TRIPLE],5,3,2,5,industry | type,Hypermarcas industry Pharmaceuticals || Hypermarcas type S.A._(corporation),1704,foundingDate operatingDate category subsidiary netIncome,ordering
ordering_test,results/ordering/ordering_test.json,1711,[TRIPLE] Mermaid_(Train_song)  genre  Pop_rock [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  releaseDate  2012-12-27 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  precededBy  This'll_Be_My_Year [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  3.16 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  genre  Reggae [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  followedBy  Imagine_(John_Lennon_song) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE],7,6,1,6,runtime,Mermaid_(Train_song) runtime 3.16,1711,precededBy genre genre followedBy producer releaseDate,ordering
ordering_test,results/ordering/ordering_test.json,1716,"[TRIPLE] Alan_Shepard  birthDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] Alan_Shepard  nationality  United_States [/TRIPLE] [TRIPLE] Alan_Shepard  servedAsChiefOfTheAstronautOfficeIn  1963 [/TRIPLE] [TRIPLE] Alan_Shepard  deathPlace  California [/TRIPLE] [TRIPLE] Alan_Shepard  birthPlace  New_Hampshire [/TRIPLE] [TRIPLE] Alan_Shepard  occupation  Test_pilot [/TRIPLE] [TRIPLE] Alan_Shepard  award  Distinguished_Service_Medal_(United_States_Navy) [/TRIPLE]",7,6,1,6,occupation,Alan_Shepard occupation Test_pilot,1716,nationality birthPlace birthDate servedAsChiefOfTheAstronautOfficeIn award deathPlace,ordering
ordering_test,results/ordering/ordering_test.json,1721,"[TRIPLE] Abraham_A._Ribicoff  spouse  ""Ruth Ribicoff"" [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff  nationality  American [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff  birthPlace  United_States [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff  office  ""United States Secretary of Health, Education, and Welfare"" [/TRIPLE]",4,2,2,3,spouse | office,"Abraham_A._Ribicoff spouse ""Ruth Ribicoff"" || Abraham_A._Ribicoff office ""United States Secretary of Health, Education, and Welfare""",1721,nationality birthPlace occupation,ordering
ordering_test,results/ordering/ordering_test.json,1723,[TRIPLE] Nurhan_Atasoy  birthPlace  Reşadiye [/TRIPLE] [TRIPLE] Istanbul  populationMetroDensity  2691.0 [/TRIPLE] [TRIPLE] Nurhan_Atasoy  residence  Istanbul [/TRIPLE] [TRIPLE] Nurhan_Atasoy  award  State_Award_for_Superior_Achievement [/TRIPLE] [TRIPLE] Nurhan_Atasoy  residence  Turkey [/TRIPLE],5,3,2,4,populationMetroDensity | residence,Istanbul populationMetroDensity 2691.0 || Nurhan_Atasoy residence Turkey,1723,birthPlace residence award state_Award_for_Superior_Achievement,ordering
