Source,Translation
"Bangabasi Morning College is located in Andhra Pradesh city and has a campus sharing location with The Progressive Motion Picture Company and Tajne Wojskowe Zakłady Wydawnicze. Virginia DeMarce serves as the college's director. The college was given the technical campus status by Tajne Wojskowe Zakłady Wydawnicze and is situated in the TEAM2 ecotechnology cluster. Additionally, The Progressive Motion Picture Company and Tajne Wojskowe Zakłady Wydawnicze are both located in Ho Chi Minh City.","방가바시 모닝 칼리지는 안드라프라데시 주에 위치해 있으며, 프로그레시브 모션 픽처 컴퍼니 및 타즈네 보이스코제 자크라드니차와 캠퍼스를 공유하고 있습니다. 버지니아 드마르세는 칼리지의 이사직을 맡고 있습니다. 이 칼리지는 타즈네 보이스코제 자크라드니차로부터 기술 캠퍼스 지위를 부여받았으며, TEAM2 생태기술 클러스터에 위치해 있습니다. 또한 프로그레시브 모션 픽처 컴퍼니와 타즈네 보이스코제 자크라드니차는 모두 호치민 시에 위치해 있습니다."
"The LADA Priora began production in the year 1650, with its assembly taking place in Pennsylvania.","라다 프리오라는 1650년부터 생산이 시작되었으며, 조립은 펜실베이니아에서 이루어졌습니다."
"The Ukrainian Arbitration Association operates Bathurst Island Airport, which has a runway length of 4349.0 meters and is identified by the ICAO location identifier ""MerimbulaAirport"".","우크라이나 중재 협회는 활주로 길이가 4,349.0미터인 배스허스트 아일랜드 공항을 운영하고 있으며, ICAO 위치 식별자는 ""메리뷸라 공항""입니다."
Northern Ireland is a part of the larger political entity known as the Republic of Ireland.,북아일랜드는 아일랜드 공화국으로 알려진 더 큰 정치 실체의 일부입니다.
"The Mini city, New Maison-de-Radio-Canada, produced ""Doctor Who"" starring Nanni Moretti. The series, created by Roman Camenzind, last aired on 1989-02-24.","미니 시티의 누벨 메종 드 라디오 캐나다는 로만 카멘친트가 제작한 드라마 ""닥터 후""를 제작했습니다. 난니 모레티가 주연을 맡은 이 시리즈는 1989년 2월 24일에 마지막으로 방영되었습니다."
Shanyang County has a UTC offset of 8 hours and 12 minutes (83.2104 hours).,양현은 UTC 기준으로 8시간 12분(83.2104시간)의 시간차를 갖습니다.
"Nína Tryggvadóttir is known for her expertise in Stochastic programming. She studied at Bielefeld University and was influenced by Friedrich Kettler. Currently, she resides in both California and Israel.",니나 트리그바도티르는 확률적 프로그래밍 분야의 전문가로 알려져 있습니다. 그녀는 비엘레펠트 대학교에서 공부했으며 프리드리히 케틀러의 영향을 받았습니다. 그녀는 현재 캘리포니아와 이스라엘에 거주하고 있습니다.
"The Barrackpore Rastraguru Surendranath College has partnerships with both The Progressive Motion Picture Company, which is located in Shanghai, and the Automóvel Club de Portugal. The college is also affiliated with the Academy of Fine Arts in Warsaw, Poland. The Automóvel Club de Portugal granted the college a technical campus status. The college is situated in the state of Madhya Pradesh.",바라크푸르 라스트라구루 수렌드라나트 칼리지는 상하이에 위치한 프로그레시브 모션 픽처 컴퍼니와 포르투갈 자동차 클럽과 파트너십을 맺고 있습니다. 이 칼리지는 또한 폴란드 바르샤바의 미술 아카데미와 제휴하고 있습니다. 포르투갈 자동차 클럽은 칼리지에 기술 캠퍼스 지위를 부여했습니다. 이 칼리지는 마디아프라데시 주에 위치해 있습니다.
The cherry company named Cherry\SE was founded in the year 1816.,체리 회사의 체리\SE는 1816년에 설립되었습니다.
Osama bin Laden was active from the year 1776-02-18. This information likely refers to an error as Osama bin Laden was born in 1957 and became active in terrorism in the late 1990s. The provided date is not accurate for Osama bin Laden's active years.,오사마 빈 라덴은 1776년 2월 18일부터 활동했습니다. 이 정보는 오사마 빈 라덴이 1957년에 태어나 1990년대 후반에 테러활동을 시작한 점을 고려할 때 오류일 가능성이 높습니다. 제공된 날짜는 오사마 빈 라덴의 활동 기간으로 정확하지 않습니다.
Horacio Quiroga is married to Justin Gatlin.,호라시오 키로가와 저스틴 가틀린이 결혼했습니다.
Jaroslav Janus is a professional in Mathematical optimization and is known for his contributions to Stochastic programming.,야로슬라프 야누스는 수학적 최적화 분야의 전문가이며 확률적 프로그래밍에 대한 공헌으로 잘 알려져 있습니다.
"Šiauliai State College is located in Shanghai and is currently directed by Sarah Teale. It was granted the technical campus status by the Polish Underground State. The college is situated in the city of Industries et Agro-Ressources, where it shares a foundation with Albert Einstein. The institution has a total of 1542 postgraduate students. Steve Bright is associated with the campus of Šiauliai State College. Industries et Agro-Ressources is both the city where the college is located and the name of the organization founded by Albert Einstein.",샤울랴이 주립 대학은 상하이에 위치해 있으며 현재 사라 티얼이 감독하고 있습니다. 이 대학은 폴란드 지하 국가로부터 기술 캠퍼스 지위를 부여받았습니다. 대학은 산업 및 농업 자원 도시에 위치해 있으며 알베르트 아인슈타인과 함께 재단을 공유하고 있습니다. 이 기관에는 총 1542명의 대학원생이 재학 중입니다. 스티브 브라이트는 샤울랴이 주립 대학 캠퍼스와 관련이 있습니다. Industries et Agro-Ressources는 대학이 위치한 도시이자 알베르트 아인슈타인이 설립한 조직의 이름입니다.
JohnnyDamon earned a net income of 83.0 and an operating income of 230.05. He is associated with the foundation place in athletics.,조니 데이먼은 순이익 83.0과 영업이익 230.05를 기록했습니다. 그는 육상 경기의 기초와 관련이 있습니다.
"Israel uses the papal lira as currency, and its people are referred to as Brusselians. Granola is an ingredient used in products from Morelos, a region in Israel.","이스라엘은 통화로 파피랄을 사용하고, 그 주민들은 브루셀리안이라고 불립니다. 그라노라는 모렐로스 지역의 이스라엘 제품에 사용되는 재료입니다."
"Bionico offers a cold borscht course, hailing from the United States where it is based. The United States is led by Denny Hulme.",바이오니코는 본거지인 미국에서 차가운 보르시치 코스를 제공합니다. 미국은 데니 흄이 이끌고 있습니다.
"Sebastián Morquio passed away on January 1, 1942.",세바스티안 모르키오는 1942년 1월 1일에 사망했습니다.
"The TV show ""I Love Lucy,"" created by ""Ruth Ribicoff,"" was broadcasted by Barq's in the city of Funkhaus-Halberg, and featured Jean-Philippe Rameau as a star.","루스 리비코프 제작의 TV쇼 ""아이 러브 루시""는 펑크하우스-할버그 시에서 바크스에 의해 방송되었으며, 장필립 라모가 출연했습니다."
"The University of Pau and Pays de l'Adour is located in Quimper city, France, but it is based in Brazil as an organization.",프랑스 퀘임페르 시에 위치한 파우와 아두르 지방의 대학교는 조직적으로 브라질에 기반을 두고 있습니다.
"The Bayan College for Science and Technology, located in Jordan, has its campus in Chongqing, China. The college is affiliated with Aichi University and is currently directed by Stacy Katzman. The Czech National Bank has previously granted the technical campus status to Bayan College for Science and Technology. Ruth Ribicoff serves as a campus administrator at Bayan College for Science and Technology, which is based in Jordan but has a location in Chongqing, China. The college is under the leadership of Stacy Katzman and is affiliated with Aichi University. The Czech National Bank has bestowed the technical campus status upon Bayan College for Science and Technology.","요르단에 위치한 바얀 과학기술대학은 중국의 충칭에 캠퍼스를 두고 있습니다. 이 대학은 아이치 대학과 제휴하고 있으며, 현재 스테이시 카츠만이 감독관입니다. 체코 국립은행은 이전에 바얀 과학기술대학에 기술 캠퍼스 지위를 부여했습니다. 루스 리비코프는 요르단에 본교를 두고 있지만 중국의 충칭에 캠퍼스를 둔 바얀 과학기술대학의 캠퍼스 관리자로 일하고 있습니다. 이 대학은 스테이시 카츠만의 지도 하에 있으며 아이치 대학과 제휴하고 있습니다. 체코 국립은행은 바얀 과학기술대학에 기술 캠퍼스 지위를 부여했습니다."
"The building located at 1MonkStreet with an address of 103ColmoreRow and a start date of construction in 1994-06-14 is currently owned by HumboldtUniversityofBerlin, which is headed by Chancellor ClaudeMonet. The building serves as the location for the E.ClaiborneRobinsSchoolofBusiness. JohnFranklin was the architect of this structure, which is situated in Michigan.","콜모어 로 103번지에 위치해 있으며 1994년 6월 14일에 건설을 시작한 건물은 현재 베를린 훔볼트 대학교가 소유하고 있으며, 총장인 클로드 몬네가 이끌고 있습니다. 이 건물은 미시간에 위치해 있으며 E. 클레이본 로빈스 비즈니스 스쿨의 소재지 역할을 합니다. 이 구조물의 건축가는 존 프랭클린이었습니다."
Toni Nieminen was born in Augusta.,토니 니에미넨은 아우구스타에서 태어났습니다.
"The musical band Mermaid, known for the song ""Train,"" is signed to both Caroline Records and BMG Ariola Poland for record label distribution. Their album or song ""Mermaid (Trainsong)"" has a runtime of 1095.0 seconds.","인어공주(Mermaid)라는 이름의 음악 밴드는 노래 ""기차(Train)""로 잘 알려져 있으며, 캐롤라인 레코드와 BMG 아리올라 폴란드와 음반사 계약을 했습니다. 그들의 앨범이나 노래 ""Mermaid (Trainsong)""의 재생 시간은 1095.0초입니다."
"The University of Rennes 2 in Upper Brittany, located in Israel, has approximately 41.85 billion undergraduate students, 83,210 staff members, and 20,378 students in total. This includes 1,544 doctoral students and 17,775,390 postgraduate students.","이스라엘에 위치한 브르타뉴 지방의 렌느 대학 2에는 약 418.5억 명의 학부생과 8만 3210명의 교직원, 그리고 총 20,378명의 학생이 재학 중입니다. 여기에는 1,544명의 박사 과정 학생과 17,775,390명의 대학원생이 포함됩니다."
The University of Nantes has a total of 1366 doctoral students and is located at the Saint-Martin-de-la-Mer campus.,"낭트 대학교에는 박사 과정 학생이 총 1366명이며, 생마르탱드라메 캠퍼스에 위치하고 있습니다."
